year,klemsindid,grossoutputnom,capitalnom,labornom,intermediatenom,grossoutputcon,capitalcon,laborcon,intermediatecon
1977,33,9855.7,2588.0,1867.6,5400.0,36703.8,8076.7,9297.3,15218.6
1978,33,10150.7,2702.6,2004.1,5444.0,36001.4,8100.3,9289.0,14343.7
1979,33,10904.8,2956.8,2095.9,5852.0,36559.7,7994.2,9534.9,13401.7
1980,33,11457.6,3575.3,2260.3,5622.0,33597.7,7859.9,9478.5,10416.1
1981,33,12249.4,3233.1,2652.3,6364.0,31192.8,7683.7,9368.2,10456.6
1982,33,12976.3,2907.7,3080.6,6988.0,31136.1,7491.5,9219.4,11516.7
1983,33,13445.0,2427.3,3842.7,7175.0,31594.4,7219.9,9436.3,11886.8
1984,33,14456.0,2904.1,4105.8,7446.0,31692.9,7159.3,10112.4,12160.3
1985,33,15184.6,2980.7,4347.9,7856.0,31599.7,7115.2,10746.4,12664.4
1986,33,15438.8,3397.7,4305.1,7736.0,31576.4,7184.3,11034.7,13393.4
1987,33,15504.7,2678.9,4762.8,8063.0,30884.9,7199.9,11580.9,13509.0
1988,33,16355.0,2530.7,5422.3,8402.0,30559.0,7184.8,11809.6,13652.2
1989,33,17229.6,2619.3,5678.4,8932.0,31749.2,7148.3,12296.3,13898.3
1990,33,18515.0,2862.3,6093.7,9559.0,32832.3,6979.5,12818.5,14010.8
1991,33,19337.4,2817.2,6717.2,9803.0,32246.1,6838.7,12601.3,14312.6
1992,33,19757.8,2673.2,7208.6,9876.0,31765.7,6624.3,12866.6,14250.1
1993,33,20206.0,2895.6,7648.4,9662.0,32249.9,6514.2,13398.1,13762.6
1994,33,20669.5,3645.4,7523.1,9501.0,32956.9,6679.1,14125.4,13335.1
1995,33,21782.1,3600.8,8197.3,9984.0,33734.1,6839.2,14566.5,13568.2
1996,33,22890.5,4506.0,8284.5,10100.0,33935.9,7140.3,14701.2,13295.6
1997,33,24048.5,5223.9,9702.6,9122.0,35318.3,7486.5,14766.7,11967.8
1998,33,26252.0,5290.6,10634.3,10327.0,38202.9,7949.8,15362.0,13706.3
1999,33,26038.8,5703.5,11702.3,8633.0,37884.3,8654.7,15939.0,11448.2
2000,33,25714.4,6094.2,12075.2,7545.0,36454.5,9392.8,15602.0,9567.3
2001,33,26525.4,6151.6,12668.8,7705.0,36480.6,9769.9,15170.4,9818.0
2002,33,27154.8,5989.0,13265.8,7900.0,36434.3,9531.8,15487.5,9929.4
2003,33,27763.3,7678.1,13548.3,6537.0,35204.3,9251.2,15668.7,8145.8
2004,33,33076.7,8694.7,14234.0,10148.0,39850.0,9144.7,16156.6,11736.1
2005,33,36738.6,9243.5,14181.0,13314.0,42495.7,8960.4,16753.1,14363.9
2006,33,42031.4,9803.9,15915.5,16312.0,46316.8,8913.0,16832.0,16752.8
2007,33,44595.6,9295.0,16775.6,18525.0,48391.6,8984.7,17614.5,18613.2
2008,33,45102.4,9117.3,17534.0,18451.0,46640.3,8901.9,18010.2,17356.5
2009,33,44676.7,8586.6,18186.1,17904.0,44676.7,8586.6,18186.1,17904.0
2010,33,45285.9,8524.3,18965.6,17796.0,43526.1,8197.9,18636.6,16600.9
2011,33,48369.3,8708.2,20298.1,19363.0,44174.4,8079.7,19236.1,16497.8
2012,33,51385.9,10299.9,19737.0,21349.0,45474.8,7829.7,18824.0,17893.9
2013,33,54549.0,11184.5,20305.5,23059.0,45686.1,8018.1,18236.5,19186.7
2014,33,56772.6,10967.3,21226.3,24579.0,47206.6,8455.7,19292.8,20387.4
1947,34,557.5,121.7,107.7,328.1,3514.7,1779.0,10187.6,3478.0
1948,34,640.4,150.3,153.5,336.7,3950.3,1732.3,11478.3,3185.8
1949,34,676.4,112.7,217.9,345.8,4106.7,1701.5,10956.4,3211.6
1950,34,802.4,242.6,242.4,317.3,4721.8,1712.8,10279.0,2861.1
1951,34,935.4,401.9,119.2,414.3,5450.2,1810.1,10791.4,3519.9
1952,34,1002.3,424.6,122.2,455.6,5726.8,1855.6,11172.3,3783.7
1953,34,1054.8,354.4,217.0,483.3,6184.0,1851.9,10918.1,3955.4
1954,34,1006.7,430.2,166.9,409.7,5992.5,1871.2,10600.2,3376.2
1955,34,1084.1,369.7,217.5,496.8,6649.4,1863.8,10251.6,4024.0
1956,34,1181.5,421.8,205.3,554.4,7537.1,1842.9,10362.6,4409.6
1957,34,1146.4,267.8,372.9,505.8,7182.2,1781.6,10456.1,3997.6
1958,34,1117.0,337.2,294.9,484.9,6731.3,1760.1,10021.3,3814.1
1959,34,1230.0,451.0,195.4,583.6,7541.0,1730.2,9698.8,4527.2
1960,34,1254.4,175.0,482.6,596.8,7675.7,1787.8,9377.5,4648.3
1961,34,1301.5,433.5,219.7,648.3,7767.2,1684.9,9112.6,5038.9
1962,34,1420.4,503.6,153.3,763.5,8440.6,1677.4,8815.3,5905.9
1963,34,1423.2,497.1,270.1,656.0,8459.1,1686.4,8376.8,5053.5
1964,34,1564.9,562.8,241.1,761.0,9353.8,1706.6,7994.3,5827.0
1965,34,1718.2,627.0,194.2,897.0,10173.3,1707.8,8075.6,6774.9
1966,34,1887.9,518.7,341.3,1028.0,11196.4,1686.2,7673.9,7556.6
1967,34,2096.0,546.8,354.2,1195.0,12247.5,1722.0,7710.2,8607.6
1968,34,2266.8,713.0,259.8,1294.0,13357.0,1766.3,7698.8,9031.3
1969,34,2561.1,599.1,475.0,1487.0,14732.0,1796.2,7653.4,9966.5
1970,34,2880.2,804.6,402.6,1673.0,15872.6,1842.6,7280.3,10794.9
1971,34,3158.3,711.4,642.9,1804.0,16315.6,1876.2,7110.2,11166.8
1972,34,3523.8,904.8,598.0,2021.0,17218.1,1896.9,7012.7,12116.3
1973,34,3890.9,937.1,691.9,2262.0,18585.3,1902.6,6553.2,12476.6
1974,34,4354.5,1220.9,445.6,2688.0,18829.3,1927.5,6463.7,12188.3
1975,34,5234.6,1123.2,957.4,3154.0,19115.7,2014.3,6813.8,12839.9
1976,34,6102.2,1349.3,1061.9,3691.0,19812.4,2169.4,7099.0,14161.8
1977,34,8124.3,1683.4,1172.9,5268.0,21424.1,2392.9,7020.1,18759.3
1978,34,14152.4,2256.7,1450.7,10445.0,30285.7,2540.1,7450.2,34635.4
1979,34,16560.2,3002.6,1653.6,11904.0,31821.9,2634.0,7478.1,35653.5
1980,34,18065.1,3291.5,1769.6,13004.0,30387.3,2777.2,7789.0,33763.5
1981,34,18831.3,3868.9,2227.5,12735.0,28779.9,2917.0,7970.3,30055.2
1982,34,19966.7,4690.6,2391.0,12885.0,28474.7,3033.5,8053.1,30054.6
1983,34,20660.1,5117.6,2510.6,13032.0,27784.9,3051.0,7973.5,28348.9
1984,34,21442.6,5096.8,2417.8,13928.0,28052.8,3064.1,7648.5,29723.2
1985,34,20247.2,4709.0,2534.3,13004.0,27430.7,3065.2,7823.2,27319.3
1986,34,19801.7,4226.7,1788.9,13786.0,27926.1,3090.1,7271.5,30518.9
1987,34,18800.4,3645.2,2624.2,12531.0,29376.3,3061.7,7110.1,26800.8
1988,34,18963.5,3041.4,2666.2,13256.0,29937.1,3069.5,6863.9,27719.5
1989,34,19283.9,3239.7,2741.2,13303.0,29952.0,3097.9,7477.5,26697.8
1990,34,19324.0,3209.4,2798.6,13316.0,29627.1,3113.1,7484.7,25616.6
1991,34,19073.9,3177.0,2891.9,13005.0,29602.1,3159.0,7611.6,24871.9
1992,34,20164.3,3244.6,3159.7,13760.0,30626.6,3264.7,7348.8,25848.6
1993,34,21384.5,3376.3,3316.2,14692.0,31236.6,3522.0,7158.9,27148.1
1994,34,21966.0,3587.2,3235.8,15143.0,31391.9,3844.0,7118.3,27705.5
1995,34,21440.5,4166.6,2543.9,14730.0,31419.9,4128.2,7169.8,26270.3
1996,34,23540.3,4875.8,2250.5,16414.0,32522.4,4364.0,6661.2,27712.3
1997,34,24237.3,4068.0,2841.3,17328.0,32570.1,4596.0,6209.4,29231.3
1998,34,24159.5,7066.5,2690.0,14403.0,33756.8,4806.4,5988.4,26117.0
1999,34,24130.2,6528.5,3856.7,13745.0,34077.7,4950.2,5760.3,23905.6
2000,34,23185.3,4345.4,4935.9,13904.0,31584.8,5190.7,5463.2,21019.2
2001,34,22660.0,13104.5,3143.5,6412.0,29999.5,5886.6,5076.1,10043.9
2002,34,22244.4,8303.2,1893.2,12048.0,29028.4,6038.1,4786.7,18567.7
2003,34,22456.3,6859.0,3661.2,11936.0,28719.8,5926.1,4648.7,16261.8
2004,34,23140.7,8222.9,2652.8,12265.0,28367.3,6016.0,4535.0,14860.9
2005,34,22926.5,7584.5,2525.0,12817.0,27058.4,6449.8,4544.4,13676.6
2006,34,24341.9,8044.4,2945.5,13352.0,26708.8,6820.4,4676.1,13103.3
2007,34,25839.7,9489.4,3827.3,12523.0,26996.8,7425.6,4816.8,11428.4
2008,34,29342.9,11079.2,4753.7,13510.0,28970.1,8289.4,4854.6,10257.8
2009,34,23919.5,9091.6,4875.0,9953.0,23919.5,9091.6,4875.0,9953.0
2010,34,25750.1,13370.4,5278.7,7101.0,23807.9,9244.3,5156.7,6593.3
2011,34,27342.9,14499.2,4905.7,7938.0,24187.6,9396.0,5414.9,6594.0
2012,34,27411.4,16106.4,6189.0,5116.0,23850.6,9605.3,5476.1,4550.6
2013,34,29262.7,17286.3,5614.5,6362.0,24024.2,10043.6,5678.7,5434.8
2014,34,31831.8,19066.7,5959.2,6806.0,25601.9,10722.8,6164.3,5893.3
1947,35,3535.3,1174.0,350.7,2010.6,38084.2,11439.3,15842.5,18264.3
1948,35,3312.1,794.0,531.0,1987.0,36628.6,11568.7,15765.1,16911.1
1949,35,3311.3,694.2,741.7,1875.5,32450.9,10812.2,14616.7,15145.4
1950,35,3599.3,842.9,708.4,2048.1,37475.8,10325.8,13845.5,16655.8
1951,35,4287.0,1522.0,337.1,2427.8,38734.1,10724.4,15142.8,17965.3
1952,35,4672.4,1680.0,297.7,2694.7,40447.2,10994.4,15749.4,19304.7
1953,35,4961.9,1552.7,556.4,2852.8,40020.4,10940.6,16116.9,19616.2
1954,35,4988.7,1524.1,633.6,2831.0,38087.2,10807.1,15389.2,19341.7
1955,35,5873.7,1306.5,1051.2,3516.1,42897.8,10703.7,16005.0,23646.9
1956,35,6238.9,1675.5,843.6,3719.9,42066.5,10883.2,16112.8,23898.3
1957,35,6812.5,1930.3,834.6,4047.7,40663.3,10945.7,15939.6,24426.5
1958,35,6745.6,2061.5,1234.3,3449.8,39409.2,10774.0,15270.8,20522.9
1959,35,6620.0,2428.9,1289.7,2901.3,37969.9,10698.1,16232.7,17008.8
1960,35,6582.0,2359.1,1479.1,2743.9,34275.0,10764.4,16809.3,15441.6
1961,35,7052.8,2605.6,1545.1,2902.1,35406.2,10827.6,17150.6,16109.1
1962,35,6695.6,2909.1,1250.4,2536.1,33315.0,10870.5,17539.6,13918.5
1963,35,6860.7,3278.9,1387.8,2194.0,34144.8,11043.8,18048.4,12011.4
1964,35,7379.4,3230.1,1812.4,2337.0,36195.0,11258.8,19345.0,12704.5
1965,35,7994.6,3532.2,1951.4,2511.0,38583.7,11615.8,19820.9,13437.9
1966,35,8610.2,3769.3,2252.9,2588.0,40638.0,12206.0,21124.6,13502.4
1967,35,9016.3,3650.2,2534.1,2832.0,41366.8,12913.1,22559.9,14426.2
1968,35,9729.6,4126.8,2692.7,2910.0,44541.6,13437.8,22439.6,14612.1
1969,35,10982.2,4429.0,2715.2,3838.0,49504.7,13927.7,23650.4,18700.1
1970,35,11655.5,4224.2,3394.3,4037.0,50452.1,14415.5,24403.4,18871.5
1971,35,12526.2,5972.5,2301.7,4252.0,52541.5,14935.3,24594.2,19112.7
1972,35,13711.8,5382.4,3987.4,4342.0,56772.0,15154.6,25162.9,19028.8
1973,35,15435.1,5956.2,4581.9,4897.0,62196.3,15401.8,27151.2,20382.9
1974,35,17669.9,6619.2,5427.7,5623.0,68381.7,15582.2,28093.7,21658.6
1975,35,18392.5,6188.8,6007.8,6196.0,66946.0,15804.4,27932.7,22011.4
1976,35,20525.5,7608.1,6402.4,6515.0,70737.4,15930.3,29409.9,21898.4
1977,35,23974.0,8129.5,7704.5,8140.0,74946.7,16420.5,31690.3,25266.2
1978,35,27408.1,9030.9,9092.2,9285.0,79871.4,16956.4,33619.3,26972.5
1979,35,29433.5,9389.4,10775.0,9269.0,79039.9,17245.9,34827.2,24864.5
1980,35,34179.2,7948.7,12534.4,13696.0,81786.2,17519.0,33609.4,32827.6
1981,35,35519.1,8374.5,14464.5,12680.0,75296.1,17526.4,33066.0,27721.9
1982,35,36297.8,6014.2,15970.5,14313.0,74714.0,17811.1,31693.5,30470.0
1983,35,37492.9,7257.4,16892.5,13343.0,78516.6,18911.0,32021.1,27285.7
1984,35,40819.1,7139.3,20256.7,13423.0,83026.5,18003.4,34622.4,26749.7
1985,35,40435.6,7507.4,22227.2,10701.0,79522.3,18470.6,36536.0,20625.7
1986,35,41679.7,9564.3,23032.4,9083.0,80386.8,18932.1,37101.4,17332.0
1987,35,44062.3,9326.1,25191.1,9545.0,81599.2,19278.4,39548.7,17637.1
1988,35,49570.4,8773.0,27328.4,13469.0,87817.8,19267.4,39577.0,23947.9
1989,35,53082.2,9900.7,28751.5,14430.0,90203.0,19073.3,41823.9,24714.8
1990,35,57394.6,10305.8,30472.8,16616.0,92770.0,18684.2,43430.6,27272.0
1991,35,60062.4,11110.2,32498.2,16454.0,96735.2,18216.8,44150.9,26342.0
1992,35,63716.8,11756.4,34205.4,17755.0,101626.1,17649.2,45020.3,27729.6
1993,35,66839.5,13564.3,35292.2,17983.0,103678.7,17436.5,48278.0,27479.3
1994,35,70678.9,14272.1,37045.9,19361.0,106572.9,17974.0,54069.6,28960.6
1995,35,74422.1,14049.9,38180.2,22192.0,108938.2,18877.9,58884.6,32124.6
1996,35,79507.3,16614.5,39805.7,23087.0,111675.1,19510.7,61901.4,32562.8
1997,35,84167.1,14165.1,42116.0,27886.0,117628.4,20236.2,63281.1,38859.0
1998,35,93678.2,12908.3,46616.9,34153.0,133062.4,21793.7,66441.0,47391.3
1999,35,103332.5,13012.1,44795.4,45525.0,142824.1,22854.3,67869.9,61504.5
2000,35,115083.0,13585.8,51979.3,49518.0,149897.1,24100.6,68615.5,64140.8
2001,35,118762.6,15551.3,53579.3,49632.0,150230.4,25255.2,67137.9,63241.6
2002,35,122963.5,19144.4,52524.0,51295.0,153532.8,24967.0,66228.1,64810.6
2003,35,129495.7,18354.8,54936.9,56204.0,157705.3,24119.7,63478.9,68786.4
2004,35,141280.7,21135.0,59881.7,60264.0,164974.7,23601.0,65082.6,70711.6
2005,35,151495.8,25948.9,62931.9,62615.0,169597.4,23251.5,66725.6,69512.0
2006,35,166380.9,30447.6,64087.3,71846.0,179533.4,23590.6,68288.4,76086.3
2007,35,177613.5,21780.8,67887.7,87945.0,182737.0,23645.5,69831.9,89185.6
2008,35,183087.1,26416.5,69163.6,87507.0,178920.7,23112.0,70021.3,82839.0
2009,35,158962.7,22472.4,65721.4,70769.0,158962.7,22472.4,65721.4,70769.0
2010,35,168483.7,28227.0,67264.7,72992.0,161196.6,21768.4,67053.9,70393.1
2011,35,183393.8,33170.5,68421.3,81802.0,165470.5,21647.3,68854.0,74135.0
2012,35,192832.6,35302.8,69356.7,88173.0,168104.3,21921.4,70162.0,78648.6
2013,35,201580.5,35712.3,71632.2,94236.0,170239.6,21676.2,74950.5,82341.0
2014,35,215230.3,37966.4,72197.9,105066.0,177022.6,21236.7,78698.4,90494.6
1947,36,622.9,218.4,301.5,102.9,5158.7,2823.8,7935.2,972.1
1948,36,700.3,238.1,346.1,116.2,5924.0,2897.8,8649.4,1010.8
1949,36,733.2,237.7,362.8,132.7,5525.2,3010.5,8494.6,1128.0
1950,36,870.2,266.9,425.6,177.8,6968.7,3141.6,9214.0,1494.0
1951,36,1004.9,296.4,493.2,215.3,6904.0,3289.3,9998.1,1715.4
1952,36,1083.4,290.7,555.2,237.6,7119.2,3347.1,10236.3,1825.9
1953,36,1175.8,294.2,634.1,247.4,7230.7,3343.3,10718.6,1846.9
1954,36,1031.4,272.4,654.8,104.2,6002.9,3382.7,10578.0,770.4
1955,36,1177.4,309.4,730.8,137.2,6596.8,3437.0,11269.1,988.0
1956,36,1289.5,278.1,801.2,210.2,6641.5,3565.2,11770.1,1481.4
1957,36,1350.9,294.6,856.2,200.0,6152.4,3735.0,11894.3,1373.8
1958,36,1301.4,264.9,867.2,169.3,5853.0,3884.0,11620.4,1136.5
1959,36,1465.4,263.9,1002.0,199.5,6481.4,4034.0,12464.1,1307.4
1960,36,1503.7,252.6,1048.3,202.7,6050.2,4213.4,12671.7,1306.2
1961,36,1551.6,262.5,1073.8,215.3,6257.0,4376.5,12480.2,1372.4
1962,36,1713.7,294.1,1162.1,257.4,6606.6,4564.6,12886.0,1606.6
1963,36,1771.0,300.0,1219.0,252.0,7116.3,4714.0,12982.6,1569.8
1964,36,1926.7,306.5,1321.2,299.0,7665.7,4807.7,13202.7,1839.4
1965,36,2113.1,353.4,1441.8,318.0,7920.3,4875.8,13740.9,1911.9
1966,36,2304.9,368.9,1597.0,339.0,8508.9,4943.6,14190.0,1989.8
1967,36,2382.6,361.6,1673.0,348.0,8661.4,5007.7,14218.4,1989.3
1968,36,2491.6,377.1,1867.5,247.0,8560.8,5078.9,14653.8,1368.4
1969,36,2821.5,341.3,2055.2,425.0,8931.3,5215.5,14827.3,2243.9
1970,36,2970.2,294.9,2157.3,518.0,9146.3,5337.9,14436.7,2601.8
1971,36,3178.1,274.5,2424.6,479.0,9169.7,5432.3,14471.5,2274.1
1972,36,3429.7,218.4,2778.3,433.0,9219.7,5569.6,14964.1,1988.6
1973,36,3807.1,157.3,3190.8,459.0,9920.4,6535.1,15750.1,1963.1
1974,36,4267.4,326.8,3248.6,692.0,10817.4,5715.8,15461.0,2740.1
1975,36,4430.3,371.6,3434.7,624.0,10649.1,5797.8,14098.2,2242.4
1976,36,4873.3,457.1,3915.2,501.0,11545.0,5733.1,14393.6,1683.8
1977,36,5693.6,427.2,4499.4,767.0,11962.4,5783.3,15138.1,2362.3
1978,36,6576.3,629.4,5190.9,756.0,12482.9,5932.8,15691.3,2166.7
1979,36,7419.3,594.2,5850.1,975.0,12845.6,6072.2,15278.3,2566.3
1980,36,7904.1,304.7,6120.4,1479.0,12306.9,6942.3,14656.2,3495.2
1981,36,8698.6,478.1,6559.5,1661.0,11981.1,6181.3,13763.1,3545.4
1982,36,8361.1,607.3,6488.8,1265.0,11436.4,6051.3,12517.3,2554.4
1983,36,9108.1,969.2,6835.0,1304.0,13215.1,6041.0,12664.8,2523.6
1984,36,10412.6,1268.6,7631.0,1513.0,15080.6,6108.1,13634.3,2827.1
1985,36,10631.7,1507.0,8063.7,1061.0,15001.2,6179.6,14349.5,1912.8
1986,36,11689.5,1940.1,8579.5,1170.0,15986.4,6186.6,14354.3,2065.3
1987,36,12155.1,1861.3,9244.8,1049.0,16892.0,6239.0,15919.1,1802.0
1988,36,13572.7,2062.7,9879.0,1631.0,18809.4,6356.2,15649.8,2704.3
1989,36,14370.3,2253.8,10327.5,1789.0,19250.1,6469.5,15878.2,2851.4
1990,36,15409.8,2237.6,10921.2,2251.0,19770.7,6542.3,16325.5,3425.4
1991,36,15601.7,2317.3,11227.4,2057.0,20403.3,6562.3,17347.7,3068.1
1992,36,17083.0,2471.5,12304.5,2307.0,22372.3,6553.2,18537.1,3365.1
1993,36,18425.0,2860.5,13038.4,2526.0,23775.7,6649.1,19841.8,3602.8
1994,36,20202.6,3225.5,14109.1,2868.0,25880.5,7041.8,21648.5,3999.7
1995,36,22340.9,3358.2,15383.6,3599.0,28155.6,7586.5,23060.3,4864.3
1996,36,23600.2,3608.1,16192.1,3800.0,29475.2,7957.6,23868.0,5036.4
1997,36,26263.4,3240.0,17683.4,5340.0,32585.2,8383.9,24495.8,6970.2
1998,36,28598.6,6070.9,18512.6,4015.0,34995.2,8775.9,24927.3,5225.1
1999,36,31073.0,6852.2,17546.8,6674.0,37164.6,8970.0,25752.8,8488.2
2000,36,33801.6,6256.3,20189.3,7356.0,39721.4,9228.9,26335.5,9072.3
2001,36,36339.8,5241.4,20364.4,10734.0,41817.7,9437.2,26190.1,12934.9
2002,36,39639.4,5545.5,20795.0,13299.0,45053.7,9753.4,26892.6,15795.7
2003,36,45206.2,6512.8,22060.3,16633.0,50714.1,10218.1,26959.7,19329.2
2004,36,49631.0,7860.7,25646.3,16124.0,55275.3,10588.5,29220.2,18246.8
2005,36,53108.6,9755.5,28264.1,15089.0,58885.4,10865.7,30938.7,16547.3
2006,36,61433.3,11798.2,28943.1,20692.0,67507.8,11359.9,32775.0,21836.0
2007,36,68983.8,9734.2,31479.7,27770.0,72134.8,12034.6,34325.5,28555.3
2008,36,72980.4,13059.7,32413.7,27507.0,73375.6,12661.0,34739.1,27155.6
2009,36,71019.8,13073.7,32747.1,25199.0,71019.8,13073.7,32747.1,25199.0
2010,36,76286.1,13037.4,33152.7,30096.0,77453.6,13161.8,33712.3,29675.8
2011,36,80372.4,12229.1,34297.3,33846.0,83080.9,13122.3,35176.2,32597.8
2012,36,84471.0,12929.1,36096.9,35445.0,89193.1,13041.3,36248.6,33910.2
2013,36,87470.1,12447.0,36808.1,38215.0,93551.3,13110.6,39095.9,35949.5
2014,36,90729.9,12680.2,38390.6,39659.0,96841.1,13323.2,40344.8,36697.2
1947,37,4182.8,521.7,1449.1,2212.0,31624.5,3205.8,40230.9,15686.0
1948,37,4292.9,570.8,1607.4,2114.8,30031.2,3394.2,40412.9,13970.4
1949,37,4752.0,612.0,1689.6,2450.4,32256.6,3596.6,39966.9,16060.1
1950,37,5025.3,659.7,1776.2,2589.4,33538.6,3793.7,40571.4,16539.5
1951,37,5528.0,686.6,1919.1,2922.2,34550.5,3994.5,39884.8,16805.5
1952,37,5821.1,718.8,2068.2,3034.1,34511.6,4029.8,40743.6,17144.4
1953,37,6138.6,796.1,2254.1,3088.4,35648.0,4063.1,42575.7,17231.3
1954,37,6387.4,771.2,2380.1,3236.1,37260.3,4182.9,43059.4,17968.9
1955,37,6756.6,946.3,2499.6,3310.7,38299.7,4359.5,43824.0,17990.3
1956,37,7259.0,998.8,2703.3,3557.0,39685.5,4572.8,44856.9,18516.4
1957,37,7634.6,1079.5,2870.5,3684.6,39979.9,4776.2,45645.7,18636.2
1958,37,7826.8,1091.0,2923.1,3812.8,40281.3,4986.3,44364.6,19012.2
1959,37,8524.4,1220.7,3145.7,4158.0,43376.9,5212.4,44407.2,20440.1
1960,37,8575.0,1277.2,3322.1,3975.7,42439.4,5443.2,45216.2,19172.2
1961,37,8514.9,1307.1,3447.4,3760.3,41242.6,5685.0,44675.4,18216.4
1962,37,9065.8,1475.9,3582.9,4006.9,43012.0,5970.1,44810.8,19195.9
1963,37,9942.2,1579.0,3706.2,4657.0,46295.9,6314.0,44296.5,22059.6
1964,37,10456.6,1877.3,3932.3,4647.0,47588.8,6681.9,44685.7,21808.7
1965,37,11193.4,2081.4,4160.1,4952.0,49798.5,7096.2,47468.5,22991.9
1966,37,13206.6,2358.5,4564.2,6284.0,56937.9,7567.8,48399.1,28424.1
1967,37,13610.5,2338.6,4894.9,6377.0,57362.1,8244.4,49253.5,28049.3
1968,37,14544.4,2557.2,5252.2,6735.0,59260.0,8864.7,48590.3,28844.9
1969,37,15963.9,2761.8,5783.1,7419.0,62122.6,9471.4,50005.0,30520.8
1970,37,17102.3,2717.6,6079.7,8305.0,62703.6,9986.2,49946.1,32569.9
1971,37,17539.4,3027.2,6324.2,8188.0,61473.0,10547.6,49381.1,31042.2
1972,37,18990.5,3243.3,6842.2,8905.0,64376.0,11082.9,51174.2,32862.2
1973,37,20969.2,3580.0,7470.2,9919.0,67834.5,11623.5,52430.3,34524.9
1974,37,22973.6,3728.2,7836.4,11409.0,68935.8,11977.9,53259.2,34650.4
1975,37,24869.5,4157.7,8599.8,12112.0,67146.4,12280.6,53540.2,33241.8
1976,37,27223.5,4759.8,9385.7,13078.0,69338.7,12546.7,54027.5,33853.6
1977,37,30343.8,6286.9,10497.9,13559.0,73115.5,12913.3,56789.6,33290.8
1978,37,35371.7,7318.0,11750.7,16303.0,81137.8,13548.7,59408.1,37819.8
1979,37,40629.2,8695.0,13218.2,18716.0,87112.0,14209.9,62860.6,39796.7
1980,37,44635.1,7721.2,14892.9,22021.0,88533.4,14886.5,65936.2,42198.8
1981,37,48762.0,8708.1,16526.9,23527.0,89469.0,15632.9,67636.6,41316.0
1982,37,53498.3,9473.6,17943.6,26081.0,91201.8,16487.9,69272.6,44262.1
1983,37,60986.9,11564.5,19531.3,29891.0,99355.4,17002.3,70472.6,49178.2
1984,37,67306.3,12652.9,21759.4,32894.0,105777.9,18243.8,71857.2,51889.8
1985,37,70005.3,15164.9,23586.4,31254.0,106744.1,19840.5,72738.4,48173.5
1986,37,78513.8,16581.7,25259.2,36673.0,117156.6,21367.7,72831.0,55949.2
1987,37,88884.9,18080.1,27307.7,43497.0,128215.2,23782.9,76470.7,64155.8
1988,37,97216.0,18325.1,29911.9,48979.0,135604.9,26036.6,76976.8,68899.1
1989,37,103559.4,21534.8,31464.5,50560.0,141649.4,28208.5,75798.3,68911.0
1990,37,109579.1,21637.9,33089.2,54852.0,146212.8,30422.1,77122.6,73053.2
1991,37,113653.7,22627.7,34451.1,56575.0,146537.9,32227.4,76202.7,73853.9
1992,37,118379.3,24507.9,36443.4,57428.0,152221.6,33788.0,77633.2,74060.5
1993,37,128988.0,24824.4,39254.7,64909.0,162564.6,35002.7,81406.1,82170.6
1994,37,138198.9,27594.4,41920.4,68684.0,172344.4,35872.5,82953.4,85311.1
1995,37,151138.6,25665.5,44743.0,80730.0,184124.7,36647.1,85243.1,95955.2
1996,37,168121.1,32531.2,48906.9,86683.0,201875.9,37626.2,87716.0,102348.5
1997,37,190501.4,41974.6,55264.8,93262.0,227299.4,39145.3,89466.3,109668.4
1998,37,213627.7,43417.5,64643.1,105567.0,249510.3,42109.4,94993.1,122882.4
1999,37,237509.6,64458.2,74541.4,98510.0,271082.4,47256.6,101576.0,114148.3
2000,37,253718.0,35907.2,79742.8,138068.0,282618.0,52523.9,103160.4,155662.5
2001,37,258856.1,35530.9,79712.3,143613.0,282279.1,57397.0,100976.4,160472.2
2002,37,261494.6,63050.6,73027.0,125417.0,283174.9,63297.5,95122.8,141192.4
2003,37,258169.3,70882.1,73830.2,113457.0,276912.9,69136.6,92323.9,126425.8
2004,37,272774.5,84786.2,75247.3,112741.0,293364.8,73913.5,92934.3,123226.3
2005,37,282474.1,93754.4,78029.7,110690.0,298862.8,76108.7,94055.1,117938.5
2006,37,291985.5,79351.9,81358.6,131275.0,301014.8,78889.4,94093.2,135244.4
2007,37,303652.8,101250.8,88356.0,114046.0,310753.6,83609.7,95594.3,115756.9
2008,37,307408.3,97806.9,88604.4,120997.0,309175.7,87502.7,94544.6,119675.8
2009,37,285870.8,89383.4,85648.4,110839.0,285870.8,89383.4,85648.4,110839.0
2010,37,287472.1,97014.3,84586.8,105871.0,289435.5,90073.9,82476.0,105696.6
2011,37,298115.3,94220.8,93433.5,110461.0,298149.0,90934.4,85578.2,108810.4
2012,37,300266.1,94621.4,98936.7,106708.0,298999.8,92764.9,87713.4,104858.3
2013,37,309456.8,94105.1,102670.7,112681.0,305277.7,91153.7,85310.4,109938.0
2014,37,323204.4,90018.9,103625.5,129560.0,316645.9,90562.9,84848.0,125253.8
1947,38,3250.2,1531.9,686.3,1032.1,35132.7,5913.9,26592.2,9640.8
1948,38,3155.7,1387.7,660.2,1107.9,32410.5,6111.6,26074.9,9811.2
1949,38,3239.7,1531.6,664.3,1043.9,32463.9,6510.0,25938.6,9110.4
1950,38,3227.0,1449.8,661.3,1115.9,31418.0,6945.1,25848.2,9352.2
